A.!--16.122.02-6;Rodrigo Gabriel Díaz Saavedra;MASCULINO;1997-/-9-/-13;xxx;A;9117507;7.85
A.!--18.358.995-9;Constanza Paula Muñoz Muñoz;FEMENINO;1972-/-9-/-6;xxx;C;9759619;4.07
A.!--13.015.120-3;Felipe Bernardo Rojas Campos;MASCULINO;1980-/-10-/-5;xxx;D;3891456;2.8
A.!--20.433.618-1;Rodrigo Pablo Rodríguez Quiroga;MASCULINO;1972-/-4-/-8;xxx;A;4367702;3.24
A.!--12.833.337-4;Cecilia Cecilia López Castro;FEMENINO;1984-/-7-/-15;xxx;E;9516249;9.57
A.!--8.529.256-2;Ignacio Pablo Marín Campos;MASCULINO;1995-/-8-/-12;xxx;C;6153171;7.08
A.!--10.879.458-3;Isidora Daniela Saavedra Vergara;FEMENINO;1990-/-10-/-27;xxx;D;6895654;0.89
A.!--19.784.671-4;Felipe Rodrigo López Díaz;MASCULINO;1982-/-8-/-6;xxx;B;5717581;3.06
A.!--21.225.750-3;Gabriel Andrés Campos Ruiz;MASCULINO;1998-/-10-/-19;xxx;C;8513084;8.24
A.!--8.836.553-7;Javier Ignacio Rodríguez Marín;MASCULINO;1975-/-10-/-19;xxx;D;2060855;0.37
A.!--5.244.877-4;Francisco Andrés Quiroga Rodríguez;MASCULINO;1971-/-11-/-27;xxx;B;8436899;8.14
A.!--8.082.411-1;Cecilia Victoria López Muñoz;FEMENINO;1999-/-8-/-29;xxx;D;5299667;3.61
A.!--13.710.036-0;Pamela María Ruiz Valenzuela;FEMENINO;1998-/-2-/-11;xxx;B;6623431;3.6
A.!--15.214.798-4;Felipe Felipe Rodríguez Marín;MASCULINO;1991-/-7-/-15;xxx;E;6356394;7.29
A.!--6.260.473-4;Javier Javier López Díaz;MASCULINO;1965-/-4-/-30;xxx;A;3212455;0.94
A.!--17.988.315-9;Rodrigo Bernardo Campos Rodríguez;MASCULINO;1995-/-7-/-28;xxx;D;551525;0.2
A.!--5.830.314-7;Ignacio Rodrigo Vergara Rodríguez;MASCULINO;2000-/-12-/-29;xxx;C;6412517;0.87
A.!--5.196.207-6;Blanca Paula Rodríguez Robles;FEMENINO;1969-/-5-/-5;xxx;B;6464642;5.29
A.!--12.678.259-0;Alejandro Alejandro Rodríguez Muñoz;MASCULINO;1974-/-8-/-15;xxx;C;4835564;5.78
A.!--17.697.574-8;Cecilia Isidora Robles Quiroga;FEMENINO;1984-/-5-/-28;xxx;E;5147658;4.29
A.!--20.778.515-9;Valeria Pamela Rodríguez Vergara;FEMENINO;1983-/-4-/-23;xxx;B;5410228;5.77
A.!--6.441.387-4;Paula Ignacia Robles Díaz;FEMENINO;1979-/-11-/-19;xxx;E;5341686;0.73
A.!--12.790.499-0;Francisco Francisco Rodríguez Campos;MASCULINO;1974-/-11-/-18;xxx;C;4436996;8.35
A.!--12.711.945-6;Javier Juan Vergara Saavedra;MASCULINO;1976-/-12-/-19;xxx;B;8416767;7.1
A.!--13.638.552-2;Juan Juan Ruiz Muñoz;MASCULINO;1963-/-2-/-7;xxx;B;3314211;1.49
A.!--17.825.756-9;Rodrigo Francisco Díaz Campos;MASCULINO;1972-/-8-/-28;xxx;C;9254552;8.94
A.!--16.448.660-5;Ignacio Felipe Rodríguez Robles;MASCULINO;1971-/-12-/-13;xxx;D;4698801;4.43
A.!--17.737.261-6;Pedro Ramón Quiroga Robles;MASCULINO;1993-/-4-/-17;xxx;E;8991927;8.1
A.!--17.618.841-5;;FEMENINO;1989-/-2-/-12;xxx;C;4062694;2.76
A.!--20.024.364-1;Pablo Ignacio Díaz Quiroga;MASCULINO;1999-/-7-/-21;xxx;E;9964057;7.78
A.!--7.965.721-0;Pedro Pablo González Vergara;MASCULINO;1972-/-2-/-14;xxx;E;3325472;6.82
A.!--9.301.890-2;Rodrigo Pedro Rodríguez Quiroga;MASCULINO;1979-/-6-/-22;xxx;D;4751187;5.21
A.!--21.258.963-3;Ignacia Javiera Ruiz Vergara;FEMENINO;1979-/-5-/-17;xxx;E;691216;1.01
A.!--21.830.274-4;Juan Javier Muñoz González;MASCULINO;1981-/-6-/-4;xxx;B;9353545;3.35
A.!--19.867.562-5;Ignacia Isidora Rojas Vergara;FEMENINO;1963-/-3-/-2;xxx;A;7064721;3.15
A.!--17.668.915-6;Alejandro Ramón Rodríguez Rojas;MASCULINO;1986-/-12-/-25;xxx;C;405738;4.42
A.!--8.682.167-0;Isidora María González Robles;FEMENINO;1995-/-8-/-22;xxx;E;5544413;3.26
A.!--18.548.471-8;Ramón Alejandro Campos Rodríguez;MASCULINO;1973-/-7-/-8;xxx;A;6790164;4.17
A.!--15.010.744-7;Andrea Pamela Vergara Saavedra;FEMENINO;1999-/-8-/-4;xxx;A;1483240;8.6
A.!--9.988.762-8;Vicente Ignacio Campos Marín;MASCULINO;1988-/-12-/-2;xxx;B;1850535;8.84
A.!--4.487.327-4;Andrés Ramón Rodríguez Valenzuela;MASCULINO;1978-/-11-/-21;xxx;E;4288698;5.62
A.!--20.942.893-5;Felipe Francisco López Vergara;MASCULINO;2000-/-5-/-6;xxx;E;7971061;2.39
A.!--8.473.598-5;Francisco Vicente Rojas López;MASCULINO;1973-/-7-/-19;xxx;B;2373677;0.79
A.!--14.118.051-1;Pedro Alejandro Díaz Quiroga;MASCULINO;1992-/-5-/-4;xxx;D;9681756;3.14
A.!--19.262.549-8;Pedro Juan Quiroga Campos;MASCULINO;1987-/-4-/-8;xxx;B;2464681;7.7
A.!--10.735.016-9;Andrés Felipe Rodríguez Ruiz;MASCULINO;1968-/-7-/-8;xxx;E;5254647;8.13
A.!--12.328.531-4;Ramón Bernardo López Rodríguez;MASCULINO;1994-/-9-/-2;xxx;D;1571200;1.7
A.!--12.231.976-4;Victoria Constanza Saavedra Quiroga;FEMENINO;1983-/-7-/-12;xxx;A;1757461;4.43
A.!--10.039.512-0;Victoria Constanza Rodríguez Ruiz;FEMENINO;1993-/-8-/-24;xxx;C;608965;4.32
A.!--11.134.358-8;Bernardo Pablo Rojas Valenzuela;MASCULINO;1968-/-6-/-2;xxx;C;5462130;2.82
A.!--14.188.159-5;Isabel Victoria Muñoz González;FEMENINO;1982-/-8-/-22;xxx;C;7984915;5.6
A.!--11.190.776-8;Constanza Ignacia López Quiroga;FEMENINO;1984-/-7-/-9;xxx;A;6381263;4.51
A.!--10.507.451-5;Andrés Bernardo Marín Ruiz;MASCULINO;1966-/-5-/-2;xxx;A;1452605;1.84
A.!--7.307.051-0;Javiera Andrea López Quiroga;FEMENINO;1970-/-8-/-10;xxx;A;9855994;9.45
A.!--14.480.303-1;;MASCULINO;1969-/-7-/-30;xxx;B;8515348;3.64
A.!--14.234.504-7;Andrés Ramón González Quiroga;MASCULINO;1968-/-5-/-21;xxx;B;4453062;0.9
A.!--19.425.165-1;;FEMENINO;1964-/-8-/-18;xxx;B;9266620;4.12
A.!--13.729.619-0;Gabriel Ramón Díaz Saavedra;MASCULINO;1982-/-3-/-17;xxx;D;3999240;0.23
A.!--5.876.895-2;Vicente Ramón Saavedra Vergara;MASCULINO;1988-/-5-/-29;xxx;B;5774673;2.59
A.!--16.374.568-2;Andrés Gabriel Vergara Rodríguez;MASCULINO;1968-/-10-/-14;xxx;C;1048715;0.68
A.!--12.093.562-6;Gabriel Javier Díaz Muñoz;MASCULINO;1994-/-5-/-12;xxx;D;3892950;0.01
A.!--14.016.063-0;Pedro Alejandro Saavedra Robles;MASCULINO;1986-/-7-/-9;xxx;E;91662;0.15
A.!--12.265.677-8;Javier Javier Rojas Rodríguez;MASCULINO;1994-/-2-/-25;xxx;B;8178524;2.05
A.!--8.483.727-0;Javier Ignacio Vergara López;MASCULINO;1973-/-1-/-10;xxx;B;5855375;0.5
A.!--4.948.041-8;Juan Juan Rodríguez López;MASCULINO;1989-/-7-/-18;xxx;E;6617014;0.81
A.!--11.270.666-1;Isabel Cecilia López Robles;FEMENINO;1973-/-1-/-26;xxx;E;7494136;5.54
A.!--11.095.205-0;Cecilia Victoria Castro Quiroga;FEMENINO;1965-/-1-/-7;xxx;B;3427925;2.11
A.!--6.718.940-3;Ramón Javier Castro Saavedra;MASCULINO;1981-/-5-/-6;xxx;D;4543585;6.78
A.!--7.819.029-4;Blanca Daniela Díaz Castro;FEMENINO;1975-/-1-/-0;xxx;D;8352432;2.04
A.!--21.132.151-6;Isidora Paula Rodríguez Castro;FEMENINO;1999-/-9-/-7;xxx;B;9241834;2.15
A.!--17.481.289-1;Victoria Victoria Rodríguez Quiroga;FEMENINO;1965-/-1-/-16;xxx;E;5175352;8.2
A.!--21.676.368-0;Paula Pamela Valenzuela Vergara;FEMENINO;1992-/-1-/-11;xxx;A;957792;4.43
A.!--12.748.966-8;Pablo Bernardo Marín López;MASCULINO;1970-/-1-/-21;xxx;E;7822474;9.29
A.!--4.049.597-8;Andrés Ignacio Muñoz Díaz;MASCULINO;1976-/-1-/-11;xxx;B;1054647;0.26
A.!--13.387.168-5;Rodrigo Andrés Quiroga Ruiz;MASCULINO;1976-/-6-/-19;xxx;E;8608824;5.59
A.!--10.339.606-4;Felipe Rodrigo Quiroga González;MASCULINO;1988-/-9-/-16;xxx;C;1353995;4.72
A.!--7.329.903-5;Constanza María Díaz Rodríguez;FEMENINO;1960-/-6-/-7;xxx;C;2554341;2.88
A.!--9.713.160-0;Javier Ramón Robles López;MASCULINO;1960-/-10-/-7;xxx;C;8245002;4.03
A.!--13.455.946-7;Victoria Ignacia Rojas Ruiz;FEMENINO;1973-/-2-/-0;xxx;E;1939536;2.03
A.!--14.345.638-6;Pedro Felipe González Muñoz;MASCULINO;1976-/-12-/-16;xxx;C;5203445;1.84
A.!--20.080.508-2;Pedro Javier Quiroga Díaz;MASCULINO;2000-/-7-/-2;xxx;E;9028105;6.71
A.!--21.781.880-8;;FEMENINO;1995-/-6-/-14;xxx;D;6939270;0.2
A.!--16.527.153-7;María Paula Valenzuela Marín;FEMENINO;1995-/-12-/-2;xxx;C;8022737;4.96
A.!--6.973.209-4;Gabriel Javier Díaz López;MASCULINO;1999-/-5-/-21;xxx;B;4971751;1.8
A.!--12.487.379-6;Daniela Ignacia Muñoz Rodríguez;FEMENINO;1962-/-7-/-26;xxx;B;5371266;2.71
A.!--11.969.652-7;Pedro Ramón Rodríguez Ruiz;MASCULINO;1988-/-12-/-9;xxx;C;8100512;0.49
A.!--17.396.321-7;Blanca Pamela Quiroga Rodríguez;FEMENINO;1964-/-4-/-29;xxx;B;6322921;9.06
A.!--11.529.702-4;Daniela Victoria Rojas Muñoz;FEMENINO;1987-/-6-/-10;xxx;D;1736673;3.17
A.!--19.603.423-1;Javier Javier González Quiroga;MASCULINO;1980-/-11-/-21;xxx;B;2192975;3.17
A.!--20.201.794-5;Rodrigo Alejandro Vergara Rodríguez;MASCULINO;2000-/-6-/-11;xxx;A;3447532;3.42
A.!--5.023.751-3;Constanza María Rodríguez López;FEMENINO;1971-/-1-/-18;xxx;E;7782204;1.24
A.!--14.638.495-2;Ramón Andrés Rodríguez Muñoz;MASCULINO;1968-/-11-/-28;xxx;A;6929770;9.88
A.!--5.331.260-2;Blanca Daniela Castro Marín;FEMENINO;1989-/-2-/-28;xxx;D;5260464;0.59
A.!--4.036.391-5;Alejandro Pablo Quiroga Campos;MASCULINO;1970-/-1-/-0;xxx;B;3544780;3.29
A.!--5.826.360-8;Pedro Alejandro López Ruiz;MASCULINO;1970-/-1-/-14;xxx;B;2217997;0.16
A.!--6.434.968-3;María Valeria González Castro;FEMENINO;1987-/-5-/-1;xxx;A;6401143;5.14
A.!--6.445.962-6;Pedro Pablo Valenzuela Rojas;MASCULINO;1999-/-8-/-7;xxx;E;3413776;1.47
A.!--4.586.482-2;Andrea Blanca Rodríguez Quiroga;FEMENINO;1997-/-4-/-3;xxx;E;891949;2.22
A.!--20.174.234-6;Juan Pablo Quiroga Quiroga;MASCULINO;1970-/-9-/-27;xxx;A;6789327;3.09
A.!--16.153.220-6;Isabel Javiera Quiroga Díaz;FEMENINO;1988-/-10-/-7;xxx;A;6800083;2.05
A.!--16.824.168-9;Pedro Vicente Robles Díaz;MASCULINO;1997-/-12-/-1;xxx;A;9980432;8.03
A.!--8.853.053-2;Constanza Cecilia González Rojas;FEMENINO;1990-/-2-/-19;xxx;B;5486389;1.55
A.!--21.826.163-7;;FEMENINO;1990-/-9-/-23;xxx;D;730528;9.86
A.!--20.177.542-3;Andrés Vicente González López;MASCULINO;1970-/-9-/-0;xxx;D;2204843;9.56
A.!--10.366.909-5;Gabriel Ramón Valenzuela Castro;MASCULINO;1972-/-1-/-14;xxx;E;1538168;2.15
A.!--6.956.661-0;;FEMENINO;1976-/-4-/-23;xxx;C;3515503;6.42
A.!--4.876.220-4;Cecilia Pamela Robles Marín;FEMENINO;1982-/-12-/-26;xxx;E;5637274;1.0
A.!--7.851.311-5;Pamela Valeria Robles Rodríguez;FEMENINO;1981-/-6-/-28;xxx;E;3954489;7.61
A.!--16.953.892-3;;FEMENINO;1987-/-2-/-25;xxx;B;2785399;0.56
A.!--15.458.999-9;Pamela Valeria Castro Marín;FEMENINO;2000-/-12-/-21;xxx;C;5167930;5.02
A.!--4.958.324-0;Juan Juan López Ruiz;MASCULINO;1989-/-2-/-28;xxx;B;5473024;2.5
A.!--17.394.822-4;Javiera Paula Díaz Rodríguez;FEMENINO;1989-/-2-/-28;xxx;D;6785351;6.26
A.!--21.575.681-9;Ignacia Isidora López Rodríguez;FEMENINO;1997-/-12-/-9;xxx;D;8811429;8.52
A.!--16.091.235-2;Gabriel Ignacio Castro Saavedra;MASCULINO;1989-/-8-/-28;xxx;C;9345547;4.76
A.!--7.817.351-4;Ramón Rodrigo González Valenzuela;MASCULINO;1986-/-12-/-9;xxx;E;662995;4.58
A.!--9.647.456-9;Ignacio Ignacio Ruiz Ruiz;MASCULINO;1969-/-6-/-11;xxx;A;6087215;7.32
A.!--12.776.214-8;Juan Bernardo Saavedra Quiroga;MASCULINO;1992-/-9-/-2;xxx;A;740608;8.42
A.!--16.882.299-7;Pablo Javier Muñoz Marín;MASCULINO;1966-/-8-/-1;xxx;B;7486919;6.85
A.!--21.929.285-9;Andrés Felipe Castro Quiroga;MASCULINO;1971-/-1-/-18;xxx;B;5060483;3.69
A.!--17.839.386-9;Pablo Alejandro Castro Díaz;MASCULINO;1967-/-10-/-27;xxx;D;1850430;8.84
A.!--11.696.284-4;Bernardo Rodrigo Rodríguez González;MASCULINO;1961-/-2-/-19;xxx;D;6514418;9.89
A.!--13.252.731-3;Alejandro Juan Quiroga Díaz;MASCULINO;1981-/-7-/-24;xxx;D;1748233;1.86
A.!--10.993.160-7;Rodrigo Pedro Castro Robles;MASCULINO;1965-/-4-/-10;xxx;B;6399421;9.56
A.!--17.152.547-6;Francisco Pedro González Vergara;MASCULINO;1977-/-6-/-27;xxx;C;7953331;4.32
A.!--11.352.124-4;María María Ruiz Campos;FEMENINO;1973-/-4-/-5;xxx;A;597383;3.51
A.!--10.297.664-1;Pablo Javier Rojas Rodríguez;MASCULINO;1989-/-6-/-28;xxx;A;1440035;3.43
A.!--13.237.645-4;Gabriel Gabriel González González;MASCULINO;1983-/-3-/-10;xxx;D;963598;7.93
A.!--10.548.853-0;Blanca Paula Saavedra Castro;FEMENINO;1982-/-6-/-0;xxx;A;2131849;4.91
A.!--19.729.412-4;Ignacia Blanca Rodríguez Robles;FEMENINO;1970-/-2-/-21;xxx;B;3425660;4.21
A.!--12.785.807-1;Pamela Valeria Rodríguez Díaz;FEMENINO;1979-/-8-/-17;xxx;A;7361553;4.87
A.!--19.275.263-5;Isabel Constanza Vergara Díaz;FEMENINO;1960-/-10-/-8;xxx;C;9232473;0.11
A.!--13.395.891-1;Pablo Vicente Marín Rojas;MASCULINO;1980-/-10-/-12;xxx;B;3446606;1.57
A.!--16.478.278-7;Victoria María López Díaz;FEMENINO;1979-/-3-/-10;xxx;C;7692099;6.56
A.!--20.186.465-4;Francisco Francisco Rodríguez Valenzuela;MASCULINO;1992-/-10-/-21;xxx;A;1949084;2.85
A.!--9.386.325-8;Isabel Javiera Valenzuela Marín;FEMENINO;1987-/-4-/-19;xxx;E;5934224;1.07
A.!--13.056.812-2;Juan Alejandro Rodríguez Valenzuela;MASCULINO;1966-/-2-/-1;xxx;D;2697070;8.59
A.!--16.793.098-8;Vicente Ignacio Ruiz Robles;MASCULINO;1967-/-3-/-7;xxx;C;32619;7.05
A.!--18.411.174-5;;MASCULINO;1987-/-5-/-0;xxx;B;2137692;7.75
A.!--19.601.521-3;Gabriel Felipe Campos Díaz;MASCULINO;1983-/-6-/-0;xxx;A;3686875;2.67
A.!--11.163.993-4;Andrés Pablo López Quiroga;MASCULINO;1984-/-12-/-10;xxx;C;3146345;3.64
A.!--13.620.579-3;Valeria Ignacia Rodríguez López;FEMENINO;1981-/-8-/-15;xxx;B;5255744;8.73
A.!--15.421.619-1;Pablo Rodrigo Quiroga Muñoz;MASCULINO;1971-/-3-/-24;xxx;A;6849337;4.57
A.!--9.656.235-4;Pablo Javier Rodríguez Rojas;MASCULINO;1974-/-12-/-25;xxx;B;5741225;1.87
A.!--12.458.260-2;Paula Blanca Rojas Rodríguez;FEMENINO;1977-/-6-/-20;xxx;D;5592013;5.6
A.!--10.644.110-1;Javier Alejandro Díaz Campos;MASCULINO;1990-/-1-/-14;xxx;C;2477921;8.11
A.!--15.805.671-7;Francisco Gabriel Vergara Marín;MASCULINO;1966-/-3-/-25;xxx;D;7917366;8.2
A.!--9.288.384-4;;FEMENINO;1993-/-4-/-12;xxx;E;8572569;5.69
A.!--17.337.867-8;Alejandro Ignacio Marín González;MASCULINO;1966-/-8-/-19;xxx;D;4736437;2.24
A.!--13.258.293-8;Bernardo Javier Ruiz Ruiz;MASCULINO;1993-/-11-/-27;xxx;B;1260940;9.36
A.!--7.416.769-9;Javier Francisco Ruiz Campos;MASCULINO;1985-/-12-/-23;xxx;A;7374623;3.29
A.!--11.036.260-4;Alejandro Gabriel Quiroga Campos;MASCULINO;1996-/-9-/-17;xxx;D;7106888;7.76
A.!--16.674.015-3;Daniela Valeria Rodríguez Quiroga;FEMENINO;1982-/-5-/-0;xxx;C;178702;8.12
A.!--4.483.825-5;Javier Juan Rodríguez Campos;MASCULINO;1986-/-12-/-30;xxx;B;8595393;9.02
A.!--13.274.432-4;Vicente Javier Muñoz Saavedra;MASCULINO;1995-/-8-/-11;xxx;B;2658476;3.28
A.!--16.094.712-6;Bernardo Andrés Rodríguez Vergara;MASCULINO;1976-/-9-/-19;xxx;D;9593198;8.91
A.!--20.431.587-5;Javier Andrés Vergara Robles;MASCULINO;1994-/-11-/-19;xxx;C;9618023;7.77
A.!--7.380.300-4;Valeria Paula Marín López;FEMENINO;1986-/-5-/-11;xxx;A;2575935;6.94
A.!--5.802.523-0;Constanza Cecilia Ruiz Saavedra;FEMENINO;1988-/-5-/-13;xxx;A;548273;0.21
A.!--8.118.747-7;Ignacia Paula Vergara Valenzuela;FEMENINO;1984-/-5-/-11;xxx;D;2239429;8.97
A.!--15.382.868-0;;MASCULINO;1990-/-1-/-20;xxx;A;9298109;5.94
A.!--19.077.483-4;Valeria Blanca Vergara Marín;FEMENINO;1990-/-11-/-20;xxx;A;3769191;4.59
A.!--17.948.896-2;Isidora Isidora López López;FEMENINO;1981-/-9-/-26;xxx;A;1119910;6.74
A.!--17.919.050-9;Pamela María Quiroga Rojas;FEMENINO;1989-/-4-/-17;xxx;A;1904973;7.27
A.!--16.992.672-0;María Daniela Castro Rojas;FEMENINO;1973-/-9-/-16;xxx;C;5966687;6.96
A.!--10.674.344-8;Bernardo Francisco Campos Campos;MASCULINO;1985-/-10-/-21;xxx;C;5088936;2.22
A.!--13.776.120-3;Alejandro Felipe López Ruiz;MASCULINO;1979-/-6-/-28;xxx;A;7587183;7.14
A.!--8.097.518-1;Pablo Andrés Ruiz Quiroga;MASCULINO;1979-/-8-/-28;xxx;E;7420584;6.55
A.!--14.830.740-1;Rodrigo Felipe Muñoz Ruiz;MASCULINO;1991-/-2-/-12;xxx;C;3105877;2.99
A.!--10.966.761-6;Isabel María López Marín;FEMENINO;1987-/-4-/-20;xxx;E;6142557;2.97
A.!--18.795.873-5;Ignacio Pablo Robles Vergara;MASCULINO;1996-/-4-/-23;xxx;D;483506;4.21
A.!--16.755.296-2;Javiera Javiera Robles Rodríguez;FEMENINO;1975-/-4-/-30;xxx;C;7175847;8.9
A.!--16.882.925-0;Victoria Cecilia Quiroga Rojas;FEMENINO;1981-/-3-/-27;xxx;C;7582417;7.8
A.!--8.888.760-3;María Pamela Marín Díaz;FEMENINO;1992-/-10-/-15;xxx;B;9975096;6.92
A.!--18.211.921-5;Daniela Constanza Quiroga González;FEMENINO;1968-/-3-/-17;xxx;C;3858424;6.76
A.!--5.338.304-0;Victoria Andrea Rojas González;FEMENINO;1965-/-3-/-17;xxx;B;6845281;2.14
A.!--5.943.137-6;Ignacio Ramón Robles Valenzuela;MASCULINO;1977-/-4-/-19;xxx;A;9851579;6.27
A.!--7.853.391-3;Francisco Ignacio Vergara González;MASCULINO;1994-/-4-/-7;xxx;E;3133621;6.96
A.!--13.117.707-9;Javier Bernardo Vergara Valenzuela;MASCULINO;1981-/-6-/-8;xxx;B;2091948;9.35
A.!--14.462.589-8;Felipe Rodrigo Rodríguez Vergara;MASCULINO;1989-/-3-/-13;xxx;C;4995270;8.86
A.!--19.650.966-6;Cecilia Daniela Castro Valenzuela;FEMENINO;1999-/-1-/-22;xxx;B;7534680;9.34
A.!--13.978.314-3;María Cecilia Muñoz Marín;FEMENINO;1974-/-10-/-9;xxx;D;3549902;1.06
A.!--13.390.529-3;Pablo Javier Muñoz Robles;MASCULINO;1969-/-12-/-8;xxx;A;8442249;1.94
A.!--7.562.804-9;María Victoria Rodríguez Ruiz;FEMENINO;1983-/-12-/-25;xxx;A;8763358;6.52
A.!--8.864.773-1;Isidora Cecilia Campos Vergara;FEMENINO;1996-/-8-/-3;xxx;C;6770321;5.09
A.!--18.995.321-7;María Constanza Quiroga Díaz;FEMENINO;1967-/-10-/-11;xxx;D;9500446;9.12
A.!--4.523.081-1;Pamela María González López;FEMENINO;1987-/-11-/-30;xxx;D;8420485;9.79
A.!--9.488.432-6;Andrés Javier Díaz Saavedra;MASCULINO;1965-/-3-/-14;xxx;B;9517526;4.17
A.!--7.180.309-8;Pablo Rodrigo Saavedra Vergara;MASCULINO;1981-/-7-/-25;xxx;C;5062075;3.86
A.!--6.454.965-6;Andrés Ignacio Castro Ruiz;MASCULINO;1991-/-5-/-30;xxx;B;9359760;2.04
A.!--12.748.528-4;Daniela Paula Díaz Rojas;FEMENINO;1979-/-4-/-4;xxx;E;8990582;0.78
A.!--18.223.858-4;;MASCULINO;1995-/-1-/-6;xxx;D;6557468;3.74
A.!--15.154.237-4;Felipe Pedro Muñoz Muñoz;MASCULINO;1967-/-2-/-15;xxx;E;3457015;3.47
A.!--21.190.021-4;Daniela Ignacia Rodríguez Vergara;FEMENINO;1988-/-12-/-30;xxx;B;8241828;5.82
A.!--16.625.916-6;Javier Ramón Quiroga Vergara;MASCULINO;1998-/-10-/-1;xxx;D;9699403;0.4
A.!--13.930.975-3;Pablo Vicente Valenzuela Rodríguez;MASCULINO;1985-/-8-/-16;xxx;B;8240137;2.81
A.!--7.772.267-9;Francisco Gabriel López Campos;MASCULINO;1988-/-7-/-24;xxx;C;6503714;3.15
A.!--11.170.616-5;Pamela Andrea Campos Ruiz;FEMENINO;1976-/-5-/-19;xxx;E;1207517;3.91
A.!--14.447.860-5;Ignacia Isabel Vergara Quiroga;FEMENINO;1999-/-12-/-16;xxx;E;9866852;1.31
A.!--13.740.561-9;Bernardo Pedro Valenzuela Ruiz;MASCULINO;1977-/-10-/-28;xxx;C;7956960;2.12
A.!--10.184.732-7;Daniela Blanca López Marín;FEMENINO;1976-/-8-/-22;xxx;C;180094;0.51
A.!--5.482.601-8;Ignacio Rodrigo Muñoz Castro;MASCULINO;1970-/-6-/-23;xxx;A;3148893;9.66
A.!--11.143.644-3;Cecilia Andrea Quiroga Valenzuela;FEMENINO;1982-/-10-/-6;xxx;A;1267086;8.43
A.!--4.925.735-4;Juan Rodrigo Robles Marín;MASCULINO;1970-/-11-/-25;xxx;A;2713334;2.39
A.!--18.153.755-0;Blanca Victoria López Saavedra;FEMENINO;1974-/-6-/-2;xxx;C;4112077;9.93
A.!--21.600.377-1;Pamela Daniela López López;FEMENINO;1990-/-12-/-7;xxx;E;4023278;1.28
A.!--13.01.391-9;Juan Ignacio Rodríguez Rojas;MASCULINO;1975-/-2-/-11;xxx;D;7820176;3.31
A.!--18.648.770-8;Gabriel Pedro Saavedra Vergara;MASCULINO;1990-/-10-/-8;xxx;B;6061974;3.64
A.!--16.026.879-8;Andrés Ramón Vergara Díaz;MASCULINO;1960-/-8-/-15;xxx;E;2278650;4.97
A.!--9.375.717-7;Ramón Rodrigo Quiroga López;MASCULINO;1995-/-11-/-27;xxx;A;71738;5.86
A.!--7.645.472-2;Daniela María Ruiz Rodríguez;FEMENINO;1988-/-9-/-6;xxx;E;4779817;6.26
A.!--20.505.128-8;Bernardo Pedro López Ruiz;MASCULINO;1995-/-7-/-15;xxx;C;3930729;1.04
A.!--14.926.862-4;Ignacio Vicente Quiroga Vergara;MASCULINO;1982-/-1-/-14;xxx;A;4215938;8.5
A.!--17.381.766-4;Vicente Vicente González Vergara;MASCULINO;1967-/-11-/-29;xxx;D;680944;4.53
A.!--11.075.452-6;Paula Cecilia Rojas Campos;FEMENINO;1970-/-3-/-1;xxx;B;9738003;5.86
A.!--15.688.856-2;Pamela Constanza Valenzuela Rojas;FEMENINO;1998-/-4-/-7;xxx;E;7070080;3.06
A.!--17.021.023-7;Victoria Isabel González Ruiz;FEMENINO;1981-/-2-/-21;xxx;A;1116332;8.57
A.!--10.753.638-2;Daniela Isidora Saavedra Rojas;FEMENINO;1997-/-7-/-13;xxx;E;5067416;8.59
A.!--15.431.566-6;Javiera Andrea Marín Vergara;FEMENINO;1979-/-1-/-0;xxx;A;5451278;7.21
A.!--11.631.782-1;Pedro Alejandro Rodríguez Castro;MASCULINO;1971-/-5-/-3;xxx;E;9982970;3.43
A.!--12.071.192-3;Francisco Felipe Rojas González;MASCULINO;1992-/-6-/-3;xxx;D;786526;3.73
A.!--14.446.915-6;María Paula Robles Marín;FEMENINO;1972-/-3-/-5;xxx;E;3833335;0.12
A.!--10.600.116-0;Isidora Javiera Robles Saavedra;FEMENINO;1985-/-1-/-8;xxx;D;6110835;5.82
A.!--10.999.507-1;Ramón Pedro Valenzuela Castro;MASCULINO;1972-/-2-/-27;xxx;C;4094117;8.2
A.!--10.179.224-9;Constanza Andrea González Ruiz;FEMENINO;1987-/-7-/-27;xxx;E;8696172;8.32
A.!--6.468.825-4;Juan Pablo López Vergara;MASCULINO;1969-/-3-/-25;xxx;B;9902137;4.69
A.!--11.868.128-4;Ramón Rodrigo Díaz Muñoz;MASCULINO;1983-/-8-/-7;xxx;D;5824770;9.26
A.!--9.101.919-7;Valeria María Marín Valenzuela;FEMENINO;1981-/-1-/-14;xxx;E;404381;2.14
A.!--16.423.989-3;Daniela Ignacia Muñoz González;FEMENINO;1964-/-3-/-22;xxx;B;5504960;7.7
A.!--12.992.368-2;Javier Gabriel Marín González;MASCULINO;1994-/-2-/-19;xxx;C;5591178;9.46
A.!--19.932.719-5;Javiera Andrea Campos Ruiz;FEMENINO;1969-/-10-/-21;xxx;A;7796112;0.63
A.!--11.486.168-6;Andrea Pamela Díaz Valenzuela;FEMENINO;1961-/-6-/-20;xxx;D;3061465;8.57
A.!--20.940.857-1;Pablo Bernardo Robles Muñoz;MASCULINO;1988-/-11-/-12;xxx;A;9675761;2.88
